customer_id,customer_name,segment,region,city,signup_date,customer_tenure_months,order_count,last_order_date,lifetime_revenue,lifetime_profit,customer_value_band
C00498,Customer 0498,Consumer,North,Lucknow,2023-10-14,8,14,2025-10-27,276093.76,53515.5,Very High
C00499,Customer 0499,Home Office,North,Delhi,2024-03-31,9,21,2025-08-10,289015.64,22041.88,Very High
C00500,Customer 0500,Consumer,South,Kochi,2023-06-22,38,23,2025-12-28,448479.12,51650.05,Very High
C00501,Customer 0501,Consumer,West,Mumbai,2023-05-13,13,19,2025-12-31,308302.82,26781.5,Very High
C00502,Customer 0502,Consumer,East,Bhubaneswar,2024-11-10,8,13,2025-11-08,70707.98,6491.13,High
C00503,Customer 0503,Consumer,North,Lucknow,2026-03-21,28,15,2025-10-14,355180.99,62334.96,Very High
C00504,Customer 0504,Consumer,East,Patna,2025-05-23,12,12,2025-10-05,324554.9,37139.1,Very High
C00505,Customer 0505,Home Office,West,Pune,2024-07-17,18,13,2025-10-07,250012.61,33203.86,Very High
C00506,Customer 0506,Consumer,East,Bhubaneswar,2024-05-18,42,13,2025-11-08,407136.32,44665.62,Very High
C00507,Customer 0507,Consumer,West,Surat,2026-02-01,31,8,2025-11-03,216648.83,26419.43,Very High
C00508,Customer 0508,Consumer,North,Delhi,2023-10-09,27,15,2025-11-08,414250.6,36550.84,Very High
C00509,Customer 0509,Corporate,South,Bengaluru,2026-01-18,2,15,2025-12-28,259496.52,33452.46,Very High
C00510,Customer 0510,Consumer,East,Guwahati,2025-09-19,23,14,2025-09-24,316705.74,30946.91,Very High
C00511,Customer 0511,Consumer,West,Surat,2023-02-23,21,14,2025-11-18,203827.47,20432.68,Very High
C00512,Customer 0512,Home Office,South,Hyderabad,2024-07-29,4,16,2025-12-28,312371.73,26026.97,Very High
C00513,Customer 0513,Corporate,East,Guwahati,2024-04-21,11,14,2025-11-04,172751.93,16118.7,Very High
C00514,Customer 0514,Corporate,North,Chandigarh,2024-06-29,35,18,2025-12-25,230149.58,27101.09,Very High
C00515,Customer 0515,Consumer,North,Chandigarh,2025-03-06,23,10,2025-12-07,323513.46,54139.95,Very High
C00516,Customer 0516,Consumer,South,Bengaluru,2024-10-13,23,12,2025-11-03,317015.66,42978.87,Very High
C00517,Customer 0517,Home Office,North,Jaipur,2026-02-28,10,18,2025-12-31,172987.66,21758.02,Very High
C00518,Customer 0518,Consumer,South,Kochi,2023-12-26,32,17,2025-12-20,288231.99,40005.79,Very High
C00519,Customer 0519,Consumer,North,Delhi,2026-05-17,15,20,2025-09-18,454362.86,65527.97,Very High
C00520,Customer 0520,Consumer,North,Lucknow,2024-02-17,9,16,2025-11-24,351734.38,44385.55,Very High
C00521,Customer 0521,Home Office,West,Pune,2024-10-24,4,12,2025-08-30,229085.22,24345.46,Very High
C00522,Customer 0522,Consumer,North,Chandigarh,2023-10-18,8,13,2025-12-04,297131.14,9269.83,Very High
C00523,Customer 0523,Consumer,West,Mumbai,2025-03-21,38,18,2025-10-29,387629.97,45326.04,Very High
C00524,Customer 0524,Consumer,North,Jaipur,2023-10-07,11,24,2025-12-28,599307.78,79536.07,Very High
C00525,Customer 0525,Corporate,East,Patna,2023-12-23,36,15,2025-10-06,248594.55,31935.93,Very High
C00526,Customer 0526,Corporate,West,Pune,2023-12-26,25,19,2025-11-15,405376.37,8745.98,Very High
C00527,Customer 0527,Consumer,West,Ahmedabad,2023-01-04,37,12,2025-12-07,187618.41,8793.19,Very High
C00528,Customer 0528,Consumer,East,Kolkata,2024-10-13,40,20,2025-11-23,300164.2,5415.67,Very High
C00529,Customer 0529,Home Office,South,Hyderabad,2023-10-16,22,13,2025-12-01,110197.21,11458.39,High
C00530,Customer 0530,Consumer,North,Chandigarh,2024-10-16,11,18,2025-11-11,363647.59,48732.16,Very High
C00531,Customer 0531,Consumer,North,Jaipur,2024-06-27,14,16,2025-12-20,335336.38,24346.56,Very High
C00532,Customer 0532,Consumer,South,Hyderabad,2023-08-10,1,21,2025-12-16,383348.09,67381.76,Very High
C00533,Customer 0533,Consumer,North,Lucknow,2025-05-09,11,14,2025-07-21,240105.92,-1400.79,Very High
C00534,Customer 0534,Home Office,East,Patna,2024-12-20,35,19,2025-06-27,248780.88,22002.48,Very High
C00535,Customer 0535,Home Office,East,Kolkata,2026-03-29,42,11,2025-02-03,135843.99,5109.78,Very High
C00536,Customer 0536,Consumer,South,Bengaluru,2023-03-10,19,14,2025-12-21,397467.95,47147.65,Very High
C00537,Customer 0537,Consumer,North,Jaipur,2023-08-03,5,14,2025-08-21,288612.92,35616.15,Very High
C00538,Customer 0538,Home Office,West,Pune,2023-11-26,5,18,2025-12-06,402150.26,30223.38,Very High
C00539,Customer 0539,Consumer,North,Jaipur,2025-09-15,2,11,2025-09-29,305248.18,31177.66,Very High
C00540,Customer 0540,Consumer,East,Bhubaneswar,2025-06-08,11,20,2025-10-30,525516.89,88703.55,Very High
C00541,Customer 0541,Consumer,North,Delhi,2024-01-25,27,14,2025-08-02,260373.03,29324.17,Very High
C00542,Customer 0542,Consumer,West,Ahmedabad,2023-07-16,4,11,2025-06-09,338541.1,19991.17,Very High
C00543,Customer 0543,Consumer,East,Patna,2025-01-08,1,13,2025-06-06,157860.66,11012.55,Very High
C00544,Customer 0544,Consumer,East,Kolkata,2026-05-14,31,14,2025-12-29,128389.13,12551.12,Very High
C00545,Customer 0545,Consumer,South,Hyderabad,2023-12-16,41,16,2025-04-09,295106.88,30566.88,Very High
C00546,Customer 0546,Consumer,West,Mumbai,2023-08-25,20,19,2025-11-08,356818.13,36339.95,Very High
C00547,Customer 0547,Consumer,East,Patna,2024-06-26,6,12,2025-11-14,210351.76,23923.47,Very High
C00548,Customer 0548,Consumer,East,Bhubaneswar,2025-02-20,24,19,2025-07-19,385146.84,36327.7,Very High
C00549,Customer 0549,Consumer,South,Kochi,2025-06-19,30,16,2025-08-04,388558.66,50660.84,Very High
C00550,Customer 0550,Home Office,West,Pune,2026-03-01,4,16,2025-08-24,304521.87,31424.73,Very High
C00551,Customer 0551,Consumer,South,Hyderabad,2024-12-05,35,12,2025-12-29,195472.86,5467.25,Very High
C00552,Customer 0552,Consumer,East,Bhubaneswar,2025-03-03,34,14,2025-09-07,287176.1,12994.58,Very High
C00553,Customer 0553,Consumer,East,Patna,2024-04-27,31,16,2025-11-06,410295.15,69624.13,Very High
C00554,Customer 0554,Consumer,West,Mumbai,2023-03-13,33,17,2025-11-30,311353.03,45273.41,Very High
C00555,Customer 0555,Home Office,South,Hyderabad,2025-07-08,12,11,2025-05-19,258263.9,31049.17,Very High
C00556,Customer 0556,Corporate,South,Bengaluru,2023-09-16,3,13,2025-10-30,260789.18,10454.18,Very High
C00557,Customer 0557,Home Office,East,Kolkata,2025-06-10,13,14,2025-07-25,235579.55,29553.61,Very High
C00558,Customer 0558,Consumer,South,Chennai,2023-05-18,6,13,2025-12-24,356133.18,13872.96,Very High
C00559,Customer 0559,Consumer,East,Patna,2024-07-19,34,16,2025-11-05,218855.26,25396.37,Very High
C00560,Customer 0560,Corporate,East,Kolkata,2026-04-18,34,19,2025-12-27,325979.28,29329.52,Very High
C00561,Customer 0561,Consumer,East,Kolkata,2023-10-31,37,21,2025-11-30,339961.36,29963.64,Very High
C00562,Customer 0562,Consumer,North,Delhi,2023-07-26,19,10,2025-10-10,155428.55,3782.7,Very High
C00563,Customer 0563,Consumer,West,Surat,2025-09-21,37,15,2025-12-22,241195.72,29273.04,Very High
C00564,Customer 0564,Consumer,East,Kolkata,2025-04-05,10,24,2025-12-02,454322.43,62105.7,Very High
C00565,Customer 0565,Consumer,East,Kolkata,2024-11-09,16,18,2025-12-06,237026.79,29811.02,Very High
C00566,Customer 0566,Home Office,North,Lucknow,2025-02-01,2,17,2025-12-17,306517.16,48904.63,Very High
C00567,Customer 0567,Consumer,West,Ahmedabad,2025-10-03,7,16,2025-11-27,215819.27,12057.52,Very High
C00568,Customer 0568,Consumer,South,Bengaluru,2025-06-26,21,15,2025-06-03,281203.47,40803.46,Very High
C00569,Customer 0569,Consumer,West,Surat,2023-07-02,13,15,2025-12-10,117220.05,4934.01,High
C00570,Customer 0570,Home Office,East,Bhubaneswar,2025-04-13,32,17,2025-12-14,167758.87,15116.1,Very High
C00571,Customer 0571,Consumer,West,Mumbai,2023-11-22,5,13,2025-08-08,177204.21,9150.14,Very High
C00572,Customer 0572,Consumer,West,Surat,2025-12-09,37,13,2025-12-24,162916.01,20158.49,Very High
C00573,Customer 0573,Consumer,North,Chandigarh,2024-02-16,4,12,2025-12-31,210073.96,28725.94,Very High
C00574,Customer 0574,Consumer,South,Hyderabad,2025-01-08,13,16,2025-09-23,362235.9,42052.33,Very High
C00575,Customer 0575,Home Office,West,Ahmedabad,2025-10-31,26,13,2025-12-25,298224.1,22683.45,Very High
C00576,Customer 0576,Consumer,North,Delhi,2025-09-28,39,20,2025-07-05,284315.6,23599.36,Very High
C00577,Customer 0577,Home Office,East,Bhubaneswar,2025-08-29,38,16,2025-12-29,308233.52,39934.89,Very High
C00578,Customer 0578,Consumer,West,Ahmedabad,2024-06-13,6,11,2025-07-19,209747.8,24306.87,Very High
C00579,Customer 0579,Consumer,West,Mumbai,2023-11-30,37,19,2025-07-25,384803.18,57196.4,Very High
C00580,Customer 0580,Corporate,South,Bengaluru,2024-02-28,18,12,2025-09-07,391819.53,42036.88,Very High
C00581,Customer 0581,Home Office,East,Kolkata,2023-01-19,31,17,2025-04-21,293092.44,19924.99,Very High
C00582,Customer 0582,Consumer,South,Bengaluru,2023-01-18,15,17,2025-09-19,436038.63,23092.29,Very High
C00583,Customer 0583,Corporate,West,Ahmedabad,2024-07-17,28,18,2025-12-19,469345.91,53876.85,Very High
C00584,Customer 0584,Consumer,East,Guwahati,2024-03-22,30,14,2025-04-26,259716.47,29680.86,Very High
C00585,Customer 0585,Consumer,West,Surat,2023-01-16,33,16,2025-10-13,433783.09,56812.43,Very High
C00586,Customer 0586,Consumer,West,Ahmedabad,2023-08-10,31,15,2025-12-07,271253.87,30099.79,Very High
C00587,Customer 0587,Home Office,North,Jaipur,2024-10-27,18,18,2025-11-02,514912.62,70001.32,Very High
C00588,Customer 0588,Consumer,West,Ahmedabad,2025-11-25,16,13,2025-10-24,199622.64,21159.23,Very High
C00589,Customer 0589,Corporate,North,Lucknow,2023-10-14,2,11,2025-12-04,260472.02,32762.26,Very High
C00590,Customer 0590,Consumer,East,Guwahati,2025-05-07,26,20,2025-09-17,371948.91,40447.63,Very High
C00591,Customer 0591,Consumer,East,Kolkata,2026-03-17,13,16,2025-11-24,205988.21,27366.15,Very High
C00592,Customer 0592,Corporate,West,Pune,2025-09-01,23,14,2025-09-15,153375.87,11604.28,Very High
C00593,Customer 0593,Home Office,West,Pune,2026-02-17,12,11,2025-10-27,157574.26,13796.99,Very High
C00594,Customer 0594,Consumer,West,Mumbai,2024-06-13,36,13,2025-11-29,234115.99,28292.84,Very High
C00595,Customer 0595,Corporate,South,Chennai,2024-03-31,23,20,2025-12-29,243079.41,28664.55,Very High
C00596,Customer 0596,Consumer,South,Chennai,2024-11-09,24,20,2025-10-25,312237.43,34733.84,Very High
C00597,Customer 0597,Consumer,West,Ahmedabad,2023-08-30,31,10,2025-10-11,265858.6,34179.91,Very High
C00598,Customer 0598,Consumer,North,Delhi,2024-02-03,33,18,2025-12-23,484517.61,35924.9,Very High
C00599,Customer 0599,Consumer,North,Lucknow,2025-04-26,4,12,2025-08-09,179888.97,15331.97,Very High
C00600,Customer 0600,Home Office,South,Bengaluru,2024-12-02,27,16,2025-11-14,400534.89,57492.66,Very High
C00601,Customer 0601,Consumer,East,Bhubaneswar,2024-01-05,6,23,2025-11-21,402847.42,33641.95,Very High
C00602,Customer 0602,Corporate,East,Guwahati,2023-12-29,21,15,2025-11-22,176658.86,-511.16,Very High
C00603,Customer 0603,Consumer,North,Delhi,2024-03-04,11,12,2025-05-13,340840.99,67530.91,Very High
C00604,Customer 0604,Corporate,South,Kochi,2023-06-30,9,14,2025-06-17,331202.91,35192.18,Very High
C00605,Customer 0605,Consumer,East,Patna,2025-09-04,25,17,2025-11-02,302178.55,29349.66,Very High
C00606,Customer 0606,Consumer,North,Delhi,2025-02-03,1,14,2025-11-20,417115.22,38375.19,Very High
C00607,Customer 0607,Consumer,West,Pune,2023-01-09,41,18,2025-10-02,354918.9,56908.47,Very High
C00608,Customer 0608,Corporate,South,Bengaluru,2024-12-06,20,12,2025-12-16,255840.35,30692.2,Very High
C00609,Customer 0609,Consumer,South,Hyderabad,2026-04-20,20,16,2025-11-14,436836.62,61666.43,Very High
C00610,Customer 0610,Home Office,South,Hyderabad,2024-09-02,19,12,2025-11-26,113876.3,10975.7,High
C00611,Customer 0611,Consumer,East,Guwahati,2023-10-02,22,15,2025-12-02,238884.85,24083.47,Very High
C00612,Customer 0612,Corporate,East,Guwahati,2023-12-04,26,15,2025-09-11,323250.28,42984.56,Very High
C00613,Customer 0613,Consumer,North,Chandigarh,2023-09-26,14,18,2025-09-09,315479.68,39906.78,Very High
C00614,Customer 0614,Consumer,North,Chandigarh,2023-03-18,25,13,2025-11-11,370488.52,43425.58,Very High
C00615,Customer 0615,Consumer,West,Mumbai,2023-04-09,7,22,2025-12-28,492234.16,46937.28,Very High
C00616,Customer 0616,Corporate,North,Delhi,2025-05-03,29,14,2025-07-31,101473.39,991.12,High
C00617,Customer 0617,Consumer,East,Kolkata,2025-08-29,10,11,2025-07-25,219536.09,20762.14,Very High
C00618,Customer 0618,Consumer,South,Hyderabad,2023-07-26,34,20,2025-12-20,360759.35,36629.11,Very High
C00619,Customer 0619,Consumer,West,Pune,2023-08-03,33,16,2025-12-12,159735.21,15883.06,Very High
C00620,Customer 0620,Consumer,North,Jaipur,2023-08-06,32,11,2025-12-28,276361.47,36865.02,Very High
C00621,Customer 0621,Corporate,South,Bengaluru,2025-12-07,13,14,2025-11-30,280653.8,32843.94,Very High
C00622,Customer 0622,Consumer,West,Surat,2023-03-22,36,19,2025-12-14,413009.79,43692.82,Very High
C00623,Customer 0623,Corporate,East,Bhubaneswar,2025-09-11,22,15,2025-12-16,290961.35,31220.99,Very High
C00624,Customer 0624,Consumer,South,Hyderabad,2023-07-02,8,17,2025-11-09,416569.71,63596.08,Very High
C00625,Customer 0625,Home Office,East,Bhubaneswar,2025-11-13,5,17,2025-10-17,373105.97,20742.12,Very High
C00626,Customer 0626,Corporate,North,Jaipur,2025-07-24,19,14,2025-11-01,207976.64,20150.41,Very High
C00627,Customer 0627,Consumer,West,Surat,2023-12-24,3,12,2025-11-25,484996.75,75856.78,Very High
C00628,Customer 0628,Corporate,West,Ahmedabad,2024-10-02,28,10,2025-06-10,180027.01,18418.14,Very High
C00629,Customer 0629,Home Office,North,Delhi,2023-04-04,1,10,2025-12-24,178868.36,27262.99,Very High
C00630,Customer 0630,Consumer,South,Bengaluru,2025-06-15,40,13,2025-12-22,240717.37,41668.25,Very High
C00631,Customer 0631,Consumer,West,Mumbai,2024-12-02,12,16,2025-10-12,229401.65,23543.53,Very High
C00632,Customer 0632,Consumer,North,Lucknow,2025-07-23,18,16,2025-11-23,341433.11,34151.71,Very High
C00633,Customer 0633,Corporate,East,Patna,2023-12-08,8,11,2025-01-19,280807.74,50061.39,Very High
C00634,Customer 0634,Home Office,South,Hyderabad,2023-11-23,7,15,2025-10-27,340231.29,61983.56,Very High
C00635,Customer 0635,Corporate,East,Patna,2025-06-16,12,17,2025-07-09,337892.23,45866.41,Very High
C00636,Customer 0636,Consumer,East,Guwahati,2023-09-25,31,19,2025-12-18,485508.9,48660.88,Very High
C00637,Customer 0637,Home Office,East,Kolkata,2025-06-21,3,14,2025-08-03,312904.62,24762.34,Very High
C00638,Customer 0638,Corporate,North,Jaipur,2023-01-26,34,15,2025-12-22,360164.9,50974.56,Very High
C00639,Customer 0639,Consumer,South,Chennai,2023-07-15,28,13,2025-06-30,433737.84,44527.67,Very High
C00640,Customer 0640,Consumer,South,Kochi,2025-02-27,10,14,2025-12-21,249664.62,14779.83,Very High
C00641,Customer 0641,Corporate,North,Delhi,2023-11-18,33,11,2025-10-27,225106.71,28728.93,Very High
C00642,Customer 0642,Home Office,East,Patna,2023-06-03,32,19,2025-11-27,429567.07,57257.89,Very High
C00643,Customer 0643,Consumer,West,Pune,2024-07-23,4,15,2025-11-21,246501.95,41397.08,Very High
C00644,Customer 0644,Consumer,South,Kochi,2024-04-26,6,16,2025-09-26,366368.0,36819.56,Very High
C00645,Customer 0645,Corporate,East,Patna,2025-07-06,6,7,2025-11-16,75694.84,8942.19,High
C00646,Customer 0646,Consumer,East,Patna,2025-10-15,42,19,2025-12-10,534168.02,67973.45,Very High
C00647,Customer 0647,Consumer,North,Delhi,2023-03-15,36,14,2025-12-15,236578.08,1606.38,Very High
C00648,Customer 0648,Corporate,North,Delhi,2024-09-15,33,13,2025-09-03,112995.08,-5905.68,High
C00649,Customer 0649,Home Office,South,Kochi,2025-01-14,4,21,2025-10-25,385337.35,57619.16,Very High
C00650,Customer 0650,Consumer,South,Kochi,2026-05-13,31,23,2025-11-26,414503.66,43553.52,Very High
C00651,Customer 0651,Consumer,West,Surat,2024-03-30,1,24,2025-11-26,206021.12,9401.11,Very High
C00652,Customer 0652,Home Office,West,Ahmedabad,2024-08-20,36,9,2025-11-26,85971.42,-1682.48,High
C00653,Customer 0653,Consumer,West,Mumbai,2023-12-03,32,15,2025-11-26,241220.16,39385.75,Very High
C00654,Customer 0654,Consumer,South,Kochi,2024-02-06,13,17,2025-12-10,320071.94,23016.68,Very High
C00655,Customer 0655,Consumer,North,Lucknow,2024-01-26,22,11,2025-10-03,175738.25,16315.86,Very High
C00656,Customer 0656,Consumer,North,Lucknow,2026-04-20,8,18,2025-12-31,413121.31,27413.51,Very High
C00657,Customer 0657,Corporate,East,Patna,2025-10-29,9,19,2025-12-07,378446.85,39677.71,Very High
C00658,Customer 0658,Consumer,East,Kolkata,2023-04-10,36,14,2025-11-18,307058.19,39986.19,Very High
C00659,Customer 0659,Home Office,East,Patna,2023-12-29,38,18,2025-11-25,365557.46,48089.78,Very High
C00660,Customer 0660,Consumer,South,Bengaluru,2026-05-14,39,13,2025-11-05,290932.38,36678.62,Very High
C00661,Customer 0661,Consumer,West,Surat,2026-06-01,16,6,2025-03-08,164395.03,16348.14,Very High
C00662,Customer 0662,Home Office,West,Surat,2024-08-25,29,21,2025-12-15,592525.16,67195.44,Very High
C00663,Customer 0663,Consumer,South,Bengaluru,2025-11-15,20,10,2025-12-16,252570.58,23647.67,Very High
C00664,Customer 0664,Consumer,West,Pune,2024-08-18,23,16,2025-12-29,384346.48,60304.36,Very High
C00665,Customer 0665,Consumer,South,Bengaluru,2024-10-22,8,10,2025-12-07,229581.86,10964.03,Very High
C00666,Customer 0666,Consumer,West,Surat,2025-05-04,35,11,2025-12-19,209160.28,17526.19,Very High
C00667,Customer 0667,Corporate,West,Surat,2025-12-06,7,19,2025-10-06,433017.14,72634.01,Very High
C00668,Customer 0668,Consumer,North,Lucknow,2023-04-26,13,13,2025-07-09,281846.1,38946.13,Very High
C00669,Customer 0669,Home Office,West,Pune,2024-05-28,10,13,2025-08-11,83223.55,5782.37,High
C00670,Customer 0670,Consumer,North,Jaipur,2026-01-13,3,14,2025-11-23,315329.13,46150.2,Very High
C00671,Customer 0671,Consumer,West,Surat,2026-02-24,15,12,2025-09-28,244885.01,36081.36,Very High
C00672,Customer 0672,Consumer,East,Bhubaneswar,2024-08-12,4,9,2025-06-04,305788.36,6520.82,Very High
C00673,Customer 0673,Consumer,East,Patna,2024-10-02,36,15,2025-08-11,320980.54,16084.93,Very High
C00674,Customer 0674,Corporate,North,Delhi,2024-02-20,40,13,2025-08-30,182160.5,12399.97,Very High
C00675,Customer 0675,Home Office,East,Bhubaneswar,2025-01-23,38,9,2025-05-15,154617.27,11953.24,Very High
C00676,Customer 0676,Consumer,South,Bengaluru,2023-12-30,5,13,2025-11-24,210769.29,29728.78,Very High
C00677,Customer 0677,Corporate,South,Bengaluru,2023-09-02,25,19,2025-12-16,600247.23,23932.29,Very High
C00678,Customer 0678,Consumer,North,Lucknow,2024-06-25,9,14,2025-05-02,279550.09,36790.99,Very High
C00679,Customer 0679,Consumer,South,Chennai,2025-08-13,10,16,2025-11-26,281574.49,25073.47,Very High
C00680,Customer 0680,Home Office,North,Chandigarh,2026-05-07,4,7,2025-01-27,131525.4,23463.94,Very High
C00681,Customer 0681,Corporate,West,Surat,2026-01-31,23,17,2025-11-09,323621.95,9045.67,Very High
C00682,Customer 0682,Consumer,North,Jaipur,2024-01-12,34,13,2025-08-09,139394.17,14306.61,Very High
C00683,Customer 0683,Consumer,North,Chandigarh,2026-01-04,26,10,2025-11-04,173273.54,-6258.91,Very High
C00684,Customer 0684,Consumer,North,Jaipur,2024-03-12,22,10,2025-12-29,204181.53,7974.85,Very High
C00685,Customer 0685,Consumer,West,Ahmedabad,2025-12-22,31,12,2025-11-04,183663.23,6059.13,Very High
C00686,Customer 0686,Corporate,North,Delhi,2025-07-01,16,18,2025-11-23,326423.34,39824.24,Very High
C00687,Customer 0687,Corporate,South,Hyderabad,2024-10-19,25,10,2025-10-24,158100.97,28972.31,Very High
C00688,Customer 0688,Consumer,North,Lucknow,2024-08-02,2,14,2025-12-12,253675.28,12966.16,Very High
C00689,Customer 0689,Consumer,West,Surat,2024-08-30,42,14,2025-10-15,345040.14,41949.37,Very High
C00690,Customer 0690,Consumer,South,Chennai,2023-07-16,11,14,2025-11-10,367316.54,37519.04,Very High
C00691,Customer 0691,Consumer,North,Delhi,2024-03-12,28,17,2025-10-04,214268.3,32968.09,Very High
C00692,Customer 0692,Consumer,North,Chandigarh,2025-06-10,42,12,2025-12-27,255925.99,19697.29,Very High
C00693,Customer 0693,Consumer,North,Chandigarh,2024-11-10,3,22,2025-11-27,335543.57,37440.97,Very High
C00694,Customer 0694,Consumer,North,Delhi,2024-05-30,36,18,2025-10-31,366984.86,73831.35,Very High
C00695,Customer 0695,Home Office,North,Chandigarh,2025-04-14,25,8,2025-03-29,142269.74,12066.58,Very High
C00696,Customer 0696,Consumer,East,Patna,2023-02-04,25,10,2025-11-19,70494.56,7918.29,High
C00697,Customer 0697,Corporate,North,Delhi,2023-05-10,38,12,2025-08-22,259301.93,42374.72,Very High
C00698,Customer 0698,Consumer,North,Delhi,2025-10-26,7,20,2025-07-20,394767.93,48387.08,Very High
C00699,Customer 0699,Consumer,West,Ahmedabad,2024-07-30,29,9,2025-08-11,65119.67,-1223.26,High
C00700,Customer 0700,Home Office,East,Patna,2023-03-05,31,11,2025-09-11,238177.69,25389.29,Very High
C00701,Customer 0701,Consumer,South,Bengaluru,2025-03-11,35,12,2025-11-23,154683.74,9736.97,Very High
C00702,Customer 0702,Consumer,West,Pune,2025-02-03,1,11,2025-07-13,220340.0,38118.64,Very High
C00703,Customer 0703,Consumer,South,Hyderabad,2026-03-18,39,16,2025-11-26,308768.7,-928.8,Very High
C00704,Customer 0704,Consumer,East,Kolkata,2024-12-05,14,17,2025-11-07,292678.78,51519.8,Very High
C00705,Customer 0705,Consumer,East,Bhubaneswar,2024-03-28,40,17,2025-06-17,324136.3,43654.55,Very High
C00706,Customer 0706,Consumer,West,Pune,2026-03-07,4,14,2025-03-07,219288.63,27254.34,Very High
C00707,Customer 0707,Consumer,East,Kolkata,2023-05-18,17,16,2025-12-27,386631.32,40971.77,Very High
C00708,Customer 0708,Corporate,North,Chandigarh,2025-09-24,22,16,2025-11-02,335915.03,39525.88,Very High
C00709,Customer 0709,Corporate,West,Pune,2024-04-25,7,9,2025-08-20,140351.16,18178.7,Very High
C00710,Customer 0710,Home Office,West,Mumbai,2024-10-12,32,15,2025-12-03,321014.87,40461.48,Very High
C00711,Customer 0711,Consumer,East,Guwahati,2024-09-18,38,18,2025-11-10,408322.8,64324.02,Very High
C00712,Customer 0712,Corporate,South,Chennai,2025-05-27,11,21,2025-12-03,542201.54,49615.55,Very High
C00713,Customer 0713,Consumer,North,Jaipur,2024-03-29,42,12,2025-11-25,179314.7,2571.83,Very High
C00714,Customer 0714,Home Office,East,Guwahati,2023-10-03,22,14,2025-07-29,196592.48,25498.4,Very High
C00715,Customer 0715,Consumer,East,Patna,2024-09-17,32,18,2025-10-18,361421.95,37630.87,Very High
C00716,Customer 0716,Corporate,North,Chandigarh,2023-06-17,18,16,2025-11-29,263441.54,53435.06,Very High
C00717,Customer 0717,Consumer,South,Bengaluru,2023-06-06,5,12,2025-10-28,218056.02,19895.14,Very High
C00718,Customer 0718,Corporate,North,Delhi,2026-03-31,26,17,2025-10-10,451578.29,38624.37,Very High
C00719,Customer 0719,Consumer,South,Hyderabad,2026-01-18,35,19,2025-12-17,248912.81,17311.19,Very High
C00720,Customer 0720,Consumer,East,Bhubaneswar,2024-04-02,38,18,2025-08-21,171079.05,18160.72,Very High
C00721,Customer 0721,Consumer,West,Pune,2025-11-11,6,15,2025-10-07,419585.01,49570.34,Very High
C00722,Customer 0722,Consumer,East,Guwahati,2024-05-04,40,18,2025-12-31,295342.71,27019.3,Very High
C00723,Customer 0723,Consumer,South,Bengaluru,2024-01-02,37,17,2025-11-15,312543.47,32300.63,Very High
C00724,Customer 0724,Home Office,South,Kochi,2023-03-24,15,19,2025-12-19,205969.72,7391.45,Very High
C00725,Customer 0725,Consumer,East,Bhubaneswar,2025-01-26,15,20,2025-12-05,341447.38,41159.24,Very High
C00726,Customer 0726,Consumer,North,Chandigarh,2025-01-09,25,17,2025-12-03,179910.46,4407.92,Very High
C00727,Customer 0727,Home Office,East,Patna,2023-03-23,42,17,2025-12-29,355456.08,34990.94,Very High
C00728,Customer 0728,Corporate,West,Mumbai,2025-12-03,41,21,2025-11-14,286192.18,18286.67,Very High
C00729,Customer 0729,Consumer,West,Ahmedabad,2026-03-13,12,13,2025-10-01,120403.67,10157.93,Very High
C00730,Customer 0730,Consumer,East,Patna,2023-06-09,34,11,2025-06-03,163505.4,28147.05,Very High
C00731,Customer 0731,Home Office,West,Surat,2024-04-01,34,13,2025-10-04,280639.98,23690.62,Very High
C00732,Customer 0732,Corporate,East,Guwahati,2024-12-07,32,17,2025-11-06,270644.06,45187.08,Very High
C00733,Customer 0733,Consumer,East,Kolkata,2023-10-12,29,18,2025-10-16,368617.14,42674.09,Very High
C00734,Customer 0734,Consumer,South,Bengaluru,2024-07-29,14,10,2025-09-20,233507.25,35481.21,Very High
C00735,Customer 0735,Consumer,South,Bengaluru,2026-05-17,8,12,2025-05-21,96575.42,1978.35,High
C00736,Customer 0736,Corporate,South,Kochi,2023-08-21,31,14,2025-12-28,269339.59,34540.35,Very High
C00737,Customer 0737,Consumer,East,Patna,2023-11-27,42,23,2025-09-23,346394.07,35077.78,Very High
C00738,Customer 0738,Consumer,East,Kolkata,2023-09-19,37,12,2025-07-09,180758.19,23273.24,Very High
C00739,Customer 0739,Corporate,South,Bengaluru,2023-03-22,37,17,2025-12-23,577604.15,55370.14,Very High
C00740,Customer 0740,Consumer,South,Hyderabad,2024-01-04,34,16,2025-11-21,317045.53,58160.9,Very High
C00741,Customer 0741,Home Office,East,Kolkata,2024-08-03,6,11,2025-10-04,104726.83,-3280.85,High
C00742,Customer 0742,Consumer,South,Kochi,2025-08-23,31,16,2025-12-02,364451.49,41896.53,Very High
C00743,Customer 0743,Home Office,South,Bengaluru,2026-05-15,10,17,2025-10-07,304296.78,22672.15,Very High
C00744,Customer 0744,Consumer,South,Chennai,2024-12-02,30,15,2025-11-16,192248.87,15217.16,Very High
C00745,Customer 0745,Consumer,North,Chandigarh,2023-09-28,7,18,2025-12-27,358461.14,47158.64,Very High
C00746,Customer 0746,Consumer,North,Chandigarh,2025-10-29,27,20,2025-11-10,514635.29,42518.58,Very High
