order_id,order_date,customer_id,region,city,segment,order_status,payment_method
O005231,2023-07-08,C00702,West,Pune,Consumer,Completed,Credit Card
O005232,2025-11-10,C00712,South,Chennai,Corporate,Completed,UPI
O005233,2025-09-12,C00684,North,Jaipur,Consumer,Cancelled,Net Banking
O005234,2024-07-13,C00481,South,Chennai,Corporate,Completed,Net Banking
O005235,2023-09-03,C00279,South,Hyderabad,Home Office,Completed,Credit Card
O005236,2023-04-14,C00046,North,Lucknow,Consumer,Completed,Wallet
O005237,2025-01-31,C00265,East,Guwahati,Consumer,Completed,Net Banking
O005238,2025-09-29,C00264,West,Surat,Consumer,Completed,Wallet
O005239,2023-07-11,C00262,South,Kochi,Corporate,Completed,Wallet
O005240,2024-09-01,C00547,East,Patna,Consumer,Completed,UPI
O005241,2024-01-11,C00570,East,Bhubaneswar,Home Office,Completed,Wallet
O005242,2024-02-24,C00150,East,Patna,Corporate,Completed,Net Banking
O005243,2023-12-27,C00365,East,Guwahati,Corporate,Completed,UPI
O005244,2024-11-20,C00666,West,Surat,Consumer,Cancelled,Net Banking
O005245,2024-02-16,C00085,West,Pune,Consumer,Completed,UPI
O005246,2025-01-04,C00246,East,Guwahati,Consumer,Completed,UPI
O005247,2024-09-07,C00220,South,Chennai,Consumer,Completed,Credit Card
O005248,2025-09-02,C00513,East,Guwahati,Corporate,Cancelled,Debit Card
O005249,2023-11-24,C00499,North,Delhi,Home Office,Completed,Net Banking
O005250,2025-08-18,C00357,West,Surat,Corporate,Completed,UPI
O005251,2025-08-29,C00397,South,Bengaluru,Consumer,Completed,Wallet
O005252,2025-02-25,C00401,West,Mumbai,Consumer,Completed,Wallet
O005253,2024-01-10,C00305,West,Surat,Consumer,Completed,UPI
O005254,2024-03-10,C00030,South,Bengaluru,Consumer,Completed,Net Banking
O005255,2024-08-11,C00463,North,Jaipur,Corporate,Completed,Credit Card
O005256,2023-05-19,C00027,South,Kochi,Consumer,Completed,Wallet
O005257,2024-12-24,C00495,North,Chandigarh,Home Office,Completed,Debit Card
O005258,2025-01-10,C00412,South,Kochi,Home Office,Completed,Net Banking
O005259,2024-02-04,C00168,South,Bengaluru,Consumer,Completed,Wallet
O005260,2023-12-30,C00006,West,Pune,Home Office,Completed,Wallet
O005261,2025-10-16,C00723,South,Bengaluru,Consumer,Completed,Wallet
O005262,2025-04-19,C00245,West,Mumbai,Consumer,Completed,Debit Card
O005263,2025-10-18,C00575,West,Ahmedabad,Home Office,Completed,Credit Card
O005264,2025-11-30,C00494,North,Chandigarh,Home Office,Completed,Wallet
O005265,2024-12-24,C00659,East,Patna,Home Office,Completed,Debit Card
O005266,2024-12-19,C00677,South,Bengaluru,Corporate,Completed,Net Banking
O005267,2025-09-23,C00270,East,Guwahati,Home Office,Completed,UPI
O005268,2024-03-10,C00656,North,Lucknow,Consumer,Completed,Net Banking
O005269,2025-02-10,C00478,South,Chennai,Consumer,Completed,Net Banking
O005270,2024-11-07,C00496,North,Jaipur,Consumer,Completed,Debit Card
O005271,2025-04-16,C00641,North,Delhi,Corporate,Completed,Net Banking
O005272,2023-12-15,C00167,South,Chennai,Home Office,Completed,Net Banking
O005273,2024-05-16,C00343,North,Lucknow,Corporate,Completed,Credit Card
O005274,2023-08-25,C00251,West,Ahmedabad,Consumer,Completed,Net Banking
O005275,2023-09-25,C00126,East,Kolkata,Consumer,Completed,Credit Card
O005276,2023-06-05,C00616,North,Delhi,Corporate,Completed,Credit Card
O005277,2025-04-19,C00562,North,Delhi,Consumer,Completed,Debit Card
O005278,2023-08-24,C00365,East,Guwahati,Corporate,Completed,Credit Card
O005279,2025-03-07,C00473,East,Bhubaneswar,Consumer,Completed,Wallet
O005280,2025-12-15,C00662,West,Surat,Home Office,Completed,Debit Card
O005281,2025-01-11,C00575,West,Ahmedabad,Home Office,Completed,Debit Card
O005282,2024-06-21,C00649,South,Kochi,Home Office,Completed,Net Banking
O005283,2023-05-13,C00249,West,Ahmedabad,Consumer,Completed,Net Banking
O005284,2024-07-22,C00635,East,Patna,Corporate,Completed,Credit Card
O005285,2025-11-05,C00712,South,Chennai,Corporate,Completed,UPI
O005286,2023-06-16,C00714,East,Guwahati,Home Office,Completed,Wallet
O005287,2024-03-28,C00565,East,Kolkata,Consumer,Completed,UPI
O005288,2023-05-03,C00132,North,Delhi,Consumer,Completed,UPI
O005289,2025-06-16,C00211,East,Kolkata,Consumer,Completed,UPI
O005290,2024-10-22,C00499,North,Delhi,Home Office,Completed,Net Banking
O005291,2023-07-31,C00012,South,Kochi,Corporate,Completed,Debit Card
O005292,2024-04-29,C00669,West,Pune,Home Office,Completed,Debit Card
O005293,2025-08-25,C00189,West,Pune,Consumer,Completed,Wallet
O005294,2023-02-11,C00125,West,Mumbai,Corporate,Cancelled,UPI
O005295,2025-04-06,C00656,North,Lucknow,Consumer,Completed,Wallet
O005296,2023-10-27,C00125,West,Mumbai,Corporate,Completed,Credit Card
O005297,2025-11-21,C00197,West,Pune,Consumer,Completed,Net Banking
O005298,2025-10-27,C00724,South,Kochi,Home Office,Completed,UPI
O005299,2025-06-27,C00605,East,Patna,Consumer,Completed,UPI
O005300,2023-06-17,C00346,North,Delhi,Consumer,Completed,Credit Card
O005301,2023-10-30,C00325,North,Lucknow,Home Office,Completed,Net Banking
O005302,2024-05-01,C00746,North,Chandigarh,Consumer,Completed,Debit Card
O005303,2025-05-21,C00531,North,Jaipur,Consumer,Completed,Wallet
O005304,2025-06-24,C00510,East,Guwahati,Consumer,Completed,UPI
O005305,2025-07-31,C00683,North,Chandigarh,Consumer,Returned,Net Banking
O005306,2024-11-05,C00075,West,Pune,Consumer,Completed,Debit Card
O005307,2025-09-04,C00500,South,Kochi,Consumer,Completed,Debit Card
O005308,2023-03-10,C00409,East,Bhubaneswar,Consumer,Completed,UPI
O005309,2025-04-17,C00068,North,Lucknow,Home Office,Completed,UPI
O005310,2024-10-12,C00180,East,Guwahati,Consumer,Completed,Credit Card
O005311,2025-09-17,C00685,West,Ahmedabad,Consumer,Completed,Wallet
O005312,2023-11-15,C00575,West,Ahmedabad,Home Office,Returned,UPI
O005313,2024-04-01,C00650,South,Kochi,Consumer,Completed,Credit Card
O005314,2023-03-14,C00170,East,Bhubaneswar,Consumer,Completed,Wallet
O005315,2024-02-23,C00344,East,Kolkata,Consumer,Completed,Credit Card
O005316,2025-03-19,C00328,South,Kochi,Consumer,Completed,Net Banking
O005317,2025-08-30,C00573,North,Chandigarh,Consumer,Cancelled,Credit Card
O005318,2024-10-31,C00561,East,Kolkata,Consumer,Completed,Net Banking
O005319,2025-09-12,C00015,East,Guwahati,Consumer,Completed,Wallet
O005320,2025-10-25,C00205,North,Jaipur,Corporate,Completed,Credit Card
O005321,2024-12-02,C00560,East,Kolkata,Corporate,Completed,UPI
O005322,2023-02-03,C00201,North,Jaipur,Consumer,Completed,Debit Card
O005323,2024-05-16,C00121,North,Jaipur,Corporate,Completed,UPI
O005324,2025-05-26,C00318,South,Kochi,Consumer,Completed,Net Banking
O005325,2023-07-02,C00307,East,Patna,Consumer,Completed,Net Banking
O005326,2024-12-30,C00389,North,Delhi,Consumer,Completed,Debit Card
O005327,2023-03-11,C00003,North,Lucknow,Home Office,Completed,Wallet
O005328,2023-03-18,C00157,South,Hyderabad,Consumer,Completed,Debit Card
O005329,2025-11-02,C00708,North,Chandigarh,Corporate,Completed,UPI
O005330,2025-09-19,C00269,West,Ahmedabad,Consumer,Completed,UPI
O005331,2024-08-30,C00023,North,Jaipur,Home Office,Completed,Wallet
O005332,2025-04-13,C00714,East,Guwahati,Home Office,Completed,UPI
O005333,2023-03-13,C00502,East,Bhubaneswar,Consumer,Completed,Wallet
O005334,2023-02-07,C00563,West,Surat,Consumer,Returned,Wallet
O005335,2025-05-04,C00057,East,Bhubaneswar,Consumer,Completed,Wallet
O005336,2025-02-10,C00062,West,Mumbai,Home Office,Completed,Wallet
O005337,2025-07-06,C00099,West,Ahmedabad,Consumer,Completed,Wallet
O005338,2025-10-23,C00609,South,Hyderabad,Consumer,Completed,Wallet
O005339,2023-08-11,C00407,South,Chennai,Corporate,Completed,Debit Card
O005340,2024-10-28,C00744,South,Chennai,Consumer,Completed,Credit Card
O005341,2023-08-17,C00396,West,Mumbai,Corporate,Completed,Credit Card
O005342,2025-06-22,C00354,North,Chandigarh,Home Office,Completed,Credit Card
O005343,2024-12-27,C00247,South,Chennai,Corporate,Completed,Net Banking
O005344,2023-09-03,C00404,North,Jaipur,Consumer,Completed,Net Banking
O005345,2023-07-12,C00714,East,Guwahati,Home Office,Completed,Debit Card
O005346,2025-07-06,C00059,South,Kochi,Consumer,Completed,Debit Card
O005347,2024-06-21,C00483,South,Bengaluru,Consumer,Completed,Wallet
O005348,2023-10-21,C00650,South,Kochi,Consumer,Completed,Wallet
O005349,2023-08-23,C00508,North,Delhi,Consumer,Completed,Wallet
O005350,2025-09-20,C00622,West,Surat,Consumer,Completed,Net Banking
O005351,2024-05-19,C00639,South,Chennai,Consumer,Completed,Credit Card
O005352,2025-08-31,C00325,North,Lucknow,Home Office,Completed,UPI
O005353,2024-09-28,C00079,East,Guwahati,Consumer,Completed,UPI
O005354,2023-12-15,C00326,South,Hyderabad,Consumer,Completed,Debit Card
O005355,2024-12-24,C00437,South,Chennai,Consumer,Completed,Net Banking
O005356,2023-11-09,C00164,West,Surat,Consumer,Completed,Debit Card
O005357,2024-07-13,C00312,North,Lucknow,Consumer,Completed,Debit Card
O005358,2025-04-03,C00388,North,Lucknow,Home Office,Completed,Wallet
O005359,2023-12-19,C00352,West,Mumbai,Home Office,Completed,Credit Card
O005360,2024-03-09,C00281,South,Chennai,Home Office,Completed,Net Banking
O005361,2025-08-20,C00040,North,Chandigarh,Consumer,Completed,Net Banking
O005362,2023-09-14,C00076,West,Surat,Corporate,Completed,Debit Card
O005363,2025-06-08,C00463,North,Jaipur,Corporate,Completed,Debit Card
O005364,2025-02-27,C00251,West,Ahmedabad,Consumer,Completed,Wallet
O005365,2023-11-06,C00179,East,Guwahati,Home Office,Completed,Net Banking
O005366,2025-04-17,C00100,North,Lucknow,Consumer,Completed,Debit Card
O005367,2024-04-15,C00547,East,Patna,Consumer,Completed,Wallet
O005368,2024-03-04,C00711,East,Guwahati,Consumer,Completed,Credit Card
O005369,2023-08-08,C00064,South,Hyderabad,Consumer,Completed,Credit Card
O005370,2025-12-29,C00595,South,Chennai,Corporate,Completed,UPI
O005371,2025-11-14,C00223,North,Delhi,Consumer,Completed,Credit Card
O005372,2024-05-26,C00322,South,Bengaluru,Consumer,Completed,Wallet
O005373,2024-03-30,C00548,East,Bhubaneswar,Consumer,Completed,Debit Card
O005374,2024-02-02,C00716,North,Chandigarh,Corporate,Completed,Credit Card
O005375,2025-09-18,C00664,West,Pune,Consumer,Completed,UPI
O005376,2024-10-12,C00538,West,Pune,Home Office,Completed,Net Banking
O005377,2024-12-24,C00630,South,Bengaluru,Consumer,Completed,Credit Card
O005378,2023-10-21,C00749,North,Lucknow,Consumer,Completed,Credit Card
O005379,2024-11-20,C00103,South,Bengaluru,Consumer,Completed,Net Banking
O005380,2023-07-23,C00171,North,Lucknow,Consumer,Completed,Debit Card
O005381,2023-03-09,C00693,North,Chandigarh,Consumer,Completed,Wallet
O005382,2025-10-13,C00588,West,Ahmedabad,Consumer,Completed,Debit Card
O005383,2023-04-12,C00596,South,Chennai,Consumer,Completed,UPI
O005384,2024-08-18,C00315,South,Bengaluru,Corporate,Completed,Credit Card
O005385,2023-04-21,C00265,East,Guwahati,Consumer,Returned,Credit Card
O005386,2023-02-06,C00464,North,Chandigarh,Corporate,Completed,Credit Card
O005387,2023-02-23,C00418,North,Lucknow,Consumer,Completed,Net Banking
O005388,2023-01-15,C00642,East,Patna,Home Office,Returned,Wallet
O005389,2024-10-30,C00705,East,Bhubaneswar,Consumer,Completed,Wallet
O005390,2023-08-29,C00638,North,Jaipur,Corporate,Completed,Credit Card
O005391,2025-07-17,C00220,South,Chennai,Consumer,Completed,UPI
O005392,2024-08-30,C00262,South,Kochi,Corporate,Completed,Debit Card
O005393,2025-09-29,C00074,East,Guwahati,Consumer,Completed,Debit Card
O005394,2025-01-09,C00304,North,Delhi,Home Office,Completed,Wallet
O005395,2023-12-22,C00157,South,Hyderabad,Consumer,Completed,Credit Card
O005396,2025-09-06,C00088,North,Lucknow,Consumer,Completed,Debit Card
O005397,2024-05-14,C00327,North,Delhi,Consumer,Completed,Net Banking
O005398,2023-03-06,C00476,East,Kolkata,Home Office,Completed,Credit Card
O005399,2023-07-14,C00594,West,Mumbai,Consumer,Completed,Wallet
O005400,2025-10-21,C00193,North,Jaipur,Consumer,Completed,Debit Card
O005401,2025-05-11,C00202,East,Guwahati,Home Office,Completed,Net Banking
O005402,2023-03-05,C00716,North,Chandigarh,Corporate,Completed,Credit Card
O005403,2024-10-31,C00336,East,Guwahati,Consumer,Completed,Net Banking
O005404,2023-04-22,C00145,East,Patna,Consumer,Completed,Credit Card
O005405,2025-03-02,C00546,West,Mumbai,Consumer,Completed,Net Banking
O005406,2023-07-13,C00158,South,Hyderabad,Consumer,Completed,Credit Card
O005407,2023-08-04,C00510,East,Guwahati,Consumer,Completed,UPI
O005408,2024-08-27,C00106,North,Jaipur,Corporate,Completed,Debit Card
O005409,2023-08-14,C00749,North,Lucknow,Consumer,Completed,Wallet
O005410,2023-01-24,C00196,South,Bengaluru,Consumer,Completed,Net Banking
O005411,2025-06-22,C00144,East,Guwahati,Consumer,Completed,Debit Card
O005412,2025-01-25,C00458,West,Surat,Consumer,Completed,Credit Card
O005413,2024-06-24,C00378,West,Pune,Home Office,Completed,Credit Card
O005414,2025-12-15,C00170,East,Bhubaneswar,Consumer,Completed,Credit Card
O005415,2025-01-20,C00429,North,Delhi,Consumer,Completed,Debit Card
O005416,2025-08-22,C00150,East,Patna,Corporate,Completed,Net Banking
O005417,2025-10-07,C00446,North,Chandigarh,Consumer,Completed,Wallet
O005418,2025-12-09,C00376,East,Guwahati,Consumer,Completed,UPI
O005419,2024-10-11,C00480,South,Bengaluru,Consumer,Completed,Net Banking
O005420,2025-06-19,C00085,West,Pune,Consumer,Completed,Net Banking
O005421,2023-06-02,C00489,West,Surat,Consumer,Completed,UPI
O005422,2025-04-19,C00674,North,Delhi,Corporate,Completed,Debit Card
O005423,2023-04-20,C00485,East,Guwahati,Consumer,Completed,UPI
O005424,2023-09-08,C00705,East,Bhubaneswar,Consumer,Completed,UPI
O005425,2025-08-03,C00408,East,Bhubaneswar,Consumer,Completed,UPI
O005426,2023-08-21,C00003,North,Lucknow,Home Office,Completed,Credit Card
O005427,2023-07-05,C00370,South,Kochi,Consumer,Completed,Credit Card
O005428,2023-03-02,C00684,North,Jaipur,Consumer,Returned,UPI
O005429,2023-03-04,C00613,North,Chandigarh,Consumer,Completed,Debit Card
O005430,2024-08-18,C00549,South,Kochi,Consumer,Completed,Wallet
O005431,2023-11-01,C00587,North,Jaipur,Home Office,Completed,UPI
O005432,2023-09-08,C00128,West,Mumbai,Consumer,Cancelled,Debit Card
O005433,2025-03-21,C00395,West,Mumbai,Consumer,Completed,UPI
O005434,2025-05-21,C00682,North,Jaipur,Consumer,Completed,Wallet
O005435,2024-06-19,C00341,North,Lucknow,Consumer,Completed,Wallet
O005436,2024-12-13,C00253,South,Chennai,Corporate,Completed,Net Banking
O005437,2025-03-11,C00711,East,Guwahati,Consumer,Completed,Debit Card
O005438,2025-05-19,C00704,East,Kolkata,Consumer,Completed,UPI
O005439,2025-06-06,C00577,East,Bhubaneswar,Home Office,Completed,Debit Card
O005440,2024-08-12,C00152,East,Guwahati,Corporate,Completed,UPI
O005441,2024-04-03,C00718,North,Delhi,Corporate,Completed,Credit Card
O005442,2023-08-04,C00633,East,Patna,Corporate,Completed,Net Banking
O005443,2025-05-27,C00503,North,Lucknow,Consumer,Completed,UPI
O005444,2023-08-17,C00410,South,Bengaluru,Consumer,Completed,UPI
O005445,2024-10-22,C00194,West,Pune,Consumer,Returned,Debit Card
O005446,2024-04-01,C00029,North,Chandigarh,Corporate,Completed,Wallet
O005447,2025-08-18,C00343,North,Lucknow,Corporate,Completed,UPI
O005448,2025-05-23,C00192,East,Guwahati,Consumer,Completed,Credit Card
O005449,2023-06-06,C00745,North,Chandigarh,Consumer,Completed,UPI
O005450,2024-06-04,C00621,South,Bengaluru,Corporate,Completed,Net Banking
O005451,2025-07-05,C00071,South,Kochi,Consumer,Completed,Credit Card
O005452,2023-02-13,C00166,East,Guwahati,Consumer,Completed,UPI
O005453,2024-12-18,C00709,West,Pune,Corporate,Completed,Net Banking
O005454,2025-10-31,C00129,East,Kolkata,Consumer,Completed,Credit Card
O005455,2024-08-12,C00607,West,Pune,Consumer,Completed,Wallet
O005456,2024-12-10,C00256,East,Guwahati,Consumer,Completed,Net Banking
O005457,2025-11-16,C00664,West,Pune,Consumer,Completed,Wallet
O005458,2024-02-17,C00631,West,Mumbai,Consumer,Completed,UPI
O005459,2025-07-31,C00096,South,Kochi,Corporate,Completed,Credit Card
O005460,2024-05-09,C00193,North,Jaipur,Consumer,Completed,Credit Card
O005461,2025-11-29,C00469,East,Bhubaneswar,Consumer,Completed,Debit Card
O005462,2023-12-24,C00309,South,Bengaluru,Home Office,Completed,Net Banking
O005463,2024-06-04,C00624,South,Hyderabad,Consumer,Completed,Debit Card
O005464,2023-11-06,C00315,South,Bengaluru,Corporate,Completed,Debit Card
O005465,2023-08-18,C00039,South,Hyderabad,Home Office,Completed,Wallet
O005466,2024-08-11,C00634,South,Hyderabad,Home Office,Completed,Debit Card
O005467,2023-10-06,C00578,West,Ahmedabad,Consumer,Completed,UPI
O005468,2025-01-15,C00146,West,Pune,Consumer,Completed,Net Banking
O005469,2025-10-09,C00012,South,Kochi,Corporate,Returned,Credit Card
O005470,2025-07-31,C00114,West,Surat,Home Office,Completed,UPI
O005471,2025-05-14,C00221,South,Bengaluru,Corporate,Completed,UPI
O005472,2023-05-31,C00300,East,Bhubaneswar,Consumer,Completed,Net Banking
O005473,2024-11-03,C00581,East,Kolkata,Home Office,Completed,Debit Card
O005474,2025-04-09,C00657,East,Patna,Corporate,Completed,UPI
O005475,2023-12-16,C00035,South,Hyderabad,Consumer,Completed,UPI
O005476,2025-09-18,C00095,East,Patna,Consumer,Completed,UPI
O005477,2024-09-15,C00697,North,Delhi,Corporate,Completed,Net Banking
O005478,2023-01-25,C00495,North,Chandigarh,Home Office,Returned,Credit Card
O005479,2023-08-17,C00360,West,Surat,Consumer,Completed,Credit Card
O005480,2025-02-08,C00449,East,Guwahati,Home Office,Completed,Credit Card
O005481,2025-07-03,C00721,West,Pune,Consumer,Completed,Net Banking
O005482,2024-09-09,C00413,East,Patna,Corporate,Completed,Credit Card
O005483,2023-01-07,C00207,North,Jaipur,Consumer,Completed,Net Banking
O005484,2024-04-18,C00112,East,Kolkata,Home Office,Completed,Debit Card
O005485,2024-06-29,C00682,North,Jaipur,Consumer,Completed,Debit Card
O005486,2023-03-05,C00261,North,Chandigarh,Consumer,Completed,UPI
O005487,2024-10-19,C00012,South,Kochi,Corporate,Completed,Wallet
O005488,2024-01-02,C00137,North,Chandigarh,Consumer,Completed,Credit Card
O005489,2025-12-31,C00486,North,Chandigarh,Corporate,Completed,Debit Card
O005490,2025-11-21,C00136,West,Mumbai,Consumer,Completed,Debit Card
O005491,2024-04-25,C00302,East,Guwahati,Corporate,Completed,Net Banking
O005492,2025-04-21,C00256,East,Guwahati,Consumer,Completed,Net Banking
O005493,2024-03-12,C00261,North,Chandigarh,Consumer,Completed,Net Banking
O005494,2023-07-11,C00336,East,Guwahati,Consumer,Returned,UPI
O005495,2024-01-25,C00110,North,Jaipur,Consumer,Completed,Wallet
O005496,2023-06-08,C00519,North,Delhi,Consumer,Completed,Net Banking
O005497,2023-07-19,C00693,North,Chandigarh,Consumer,Completed,Debit Card
O005498,2025-11-25,C00362,North,Jaipur,Corporate,Completed,Debit Card
O005499,2025-07-08,C00481,South,Chennai,Corporate,Completed,Debit Card
O005500,2024-10-19,C00702,West,Pune,Consumer,Completed,Wallet
O005501,2023-02-19,C00425,West,Mumbai,Consumer,Completed,Net Banking
O005502,2023-09-03,C00222,West,Surat,Corporate,Completed,UPI
O005503,2024-12-08,C00580,South,Bengaluru,Corporate,Completed,Debit Card
O005504,2023-01-23,C00316,West,Pune,Corporate,Completed,Wallet
O005505,2024-06-22,C00570,East,Bhubaneswar,Home Office,Completed,Net Banking
O005506,2023-06-12,C00072,South,Hyderabad,Consumer,Completed,Debit Card
O005507,2023-04-24,C00706,West,Pune,Consumer,Completed,Debit Card
O005508,2025-05-09,C00203,West,Ahmedabad,Corporate,Returned,UPI
O005509,2023-08-28,C00198,West,Ahmedabad,Consumer,Completed,Wallet
O005510,2024-05-12,C00721,West,Pune,Consumer,Returned,Debit Card
O005511,2023-06-10,C00676,South,Bengaluru,Consumer,Completed,Wallet
O005512,2023-04-17,C00506,East,Bhubaneswar,Consumer,Completed,Debit Card
O005513,2024-07-10,C00006,West,Pune,Home Office,Completed,Debit Card
O005514,2023-03-18,C00012,South,Kochi,Corporate,Completed,Debit Card
O005515,2024-05-30,C00515,North,Chandigarh,Consumer,Completed,Wallet
O005516,2025-06-21,C00575,West,Ahmedabad,Home Office,Completed,Wallet
O005517,2023-10-18,C00453,East,Patna,Consumer,Completed,UPI
O005518,2023-07-02,C00444,North,Jaipur,Consumer,Completed,Debit Card
O005519,2023-05-03,C00539,North,Jaipur,Consumer,Completed,Debit Card
O005520,2024-05-07,C00142,East,Patna,Corporate,Completed,UPI
O005521,2025-10-15,C00408,East,Bhubaneswar,Consumer,Completed,Net Banking
O005522,2025-03-04,C00223,North,Delhi,Consumer,Completed,Credit Card
O005523,2023-11-17,C00345,West,Mumbai,Consumer,Completed,Net Banking
O005524,2025-11-10,C00441,South,Bengaluru,Consumer,Completed,Debit Card
O005525,2025-10-31,C00257,West,Mumbai,Home Office,Completed,Credit Card
O005526,2025-11-07,C00397,South,Bengaluru,Consumer,Completed,Debit Card
O005527,2025-10-06,C00646,East,Patna,Consumer,Completed,Debit Card
O005528,2025-12-21,C00536,South,Bengaluru,Consumer,Completed,Wallet
O005529,2024-06-06,C00297,North,Chandigarh,Consumer,Completed,Debit Card
O005530,2025-10-27,C00110,North,Jaipur,Consumer,Completed,Net Banking
O005531,2025-05-06,C00526,West,Pune,Corporate,Completed,Debit Card
O005532,2024-05-23,C00593,West,Pune,Home Office,Completed,UPI
O005533,2025-07-19,C00363,West,Pune,Consumer,Completed,Net Banking
O005534,2024-09-19,C00688,North,Lucknow,Consumer,Completed,Net Banking
O005535,2023-04-28,C00574,South,Hyderabad,Consumer,Completed,Debit Card
O005536,2023-12-02,C00703,South,Hyderabad,Consumer,Completed,Wallet
O005537,2024-03-07,C00215,East,Kolkata,Consumer,Completed,UPI
O005538,2025-12-23,C00386,North,Jaipur,Corporate,Completed,Wallet
O005539,2025-05-01,C00566,North,Lucknow,Home Office,Completed,Net Banking
O005540,2025-09-12,C00121,North,Jaipur,Corporate,Cancelled,UPI
O005541,2023-10-04,C00681,West,Surat,Corporate,Cancelled,Wallet
O005542,2024-10-18,C00004,East,Bhubaneswar,Corporate,Completed,Debit Card
O005543,2024-07-05,C00345,West,Mumbai,Consumer,Completed,Net Banking
O005544,2025-03-10,C00320,East,Guwahati,Corporate,Completed,Credit Card
O005545,2023-01-07,C00021,South,Kochi,Consumer,Returned,Debit Card
O005546,2024-03-17,C00319,South,Kochi,Consumer,Completed,Wallet
O005547,2023-10-20,C00479,South,Kochi,Consumer,Completed,Wallet
O005548,2024-07-12,C00274,South,Hyderabad,Corporate,Completed,Net Banking
O005549,2023-02-16,C00365,East,Guwahati,Corporate,Completed,Wallet
O005550,2023-03-05,C00117,West,Surat,Consumer,Completed,Wallet
O005551,2023-12-20,C00001,North,Delhi,Consumer,Completed,UPI
O005552,2023-04-26,C00557,East,Kolkata,Home Office,Completed,Net Banking
O005553,2025-12-12,C00688,North,Lucknow,Consumer,Completed,UPI
O005554,2023-08-17,C00198,West,Ahmedabad,Consumer,Completed,Debit Card
O005555,2023-02-14,C00014,West,Ahmedabad,Consumer,Completed,UPI
O005556,2023-07-22,C00588,West,Ahmedabad,Consumer,Completed,Net Banking
O005557,2025-12-21,C00467,North,Jaipur,Corporate,Completed,UPI
O005558,2025-12-08,C00369,East,Patna,Corporate,Completed,Wallet
O005559,2023-02-07,C00018,West,Mumbai,Home Office,Completed,Credit Card
O005560,2023-12-31,C00506,East,Bhubaneswar,Consumer,Completed,Wallet
O005561,2024-12-22,C00443,East,Kolkata,Consumer,Completed,Credit Card
O005562,2025-08-04,C00606,North,Delhi,Consumer,Completed,Credit Card
O005563,2023-02-26,C00392,West,Surat,Home Office,Completed,Debit Card
O005564,2025-02-27,C00649,South,Kochi,Home Office,Completed,Credit Card
O005565,2024-03-01,C00239,North,Jaipur,Consumer,Completed,Debit Card
O005566,2023-11-22,C00650,South,Kochi,Consumer,Completed,Debit Card
O005567,2023-04-20,C00545,South,Hyderabad,Consumer,Completed,Net Banking
O005568,2025-08-30,C00383,East,Bhubaneswar,Corporate,Completed,UPI
O005569,2025-04-01,C00198,West,Ahmedabad,Consumer,Completed,Debit Card
O005570,2024-02-10,C00279,South,Hyderabad,Home Office,Completed,Debit Card
O005571,2024-09-17,C00466,North,Delhi,Consumer,Completed,Net Banking
O005572,2025-08-02,C00110,North,Jaipur,Consumer,Completed,Wallet
O005573,2024-07-03,C00391,South,Chennai,Home Office,Completed,Credit Card
O005574,2025-11-03,C00439,East,Guwahati,Corporate,Completed,UPI
O005575,2025-06-26,C00028,East,Guwahati,Consumer,Completed,Wallet
O005576,2025-02-11,C00531,North,Jaipur,Consumer,Returned,UPI
O005577,2024-10-10,C00706,West,Pune,Consumer,Completed,UPI
O005578,2025-07-31,C00321,West,Surat,Consumer,Completed,Credit Card
O005579,2025-07-23,C00022,West,Surat,Consumer,Completed,Net Banking
O005580,2025-12-19,C00119,East,Kolkata,Consumer,Completed,Debit Card
O005581,2025-11-12,C00725,East,Bhubaneswar,Consumer,Completed,UPI
O005582,2024-03-24,C00463,North,Jaipur,Corporate,Completed,Net Banking
O005583,2024-07-17,C00169,North,Jaipur,Home Office,Completed,UPI
O005584,2025-10-20,C00122,East,Kolkata,Home Office,Completed,UPI
O005585,2023-06-20,C00228,South,Chennai,Home Office,Completed,Credit Card
O005586,2025-04-27,C00215,East,Kolkata,Consumer,Completed,Wallet
O005587,2023-11-20,C00348,West,Surat,Consumer,Completed,Net Banking
O005588,2023-04-19,C00222,West,Surat,Corporate,Completed,Debit Card
O005589,2024-05-26,C00168,South,Bengaluru,Consumer,Completed,Net Banking
O005590,2023-06-20,C00512,South,Hyderabad,Home Office,Completed,UPI
O005591,2024-09-12,C00417,North,Delhi,Consumer,Completed,Credit Card
O005592,2023-05-24,C00334,South,Chennai,Consumer,Completed,Net Banking
O005593,2023-04-30,C00074,East,Guwahati,Consumer,Completed,Debit Card
O005594,2025-10-09,C00221,South,Bengaluru,Corporate,Completed,Debit Card
O005595,2025-03-31,C00312,North,Lucknow,Consumer,Completed,Wallet
O005596,2025-04-29,C00017,North,Chandigarh,Consumer,Completed,UPI
O005597,2025-11-27,C00227,North,Delhi,Consumer,Completed,UPI
O005598,2025-02-22,C00433,West,Ahmedabad,Consumer,Returned,UPI
O005599,2025-10-19,C00080,East,Guwahati,Corporate,Completed,Wallet
O005600,2025-02-20,C00461,North,Jaipur,Corporate,Completed,Debit Card
O005601,2024-07-25,C00418,North,Lucknow,Consumer,Completed,Net Banking
O005602,2025-10-08,C00018,West,Mumbai,Home Office,Completed,Wallet
O005603,2025-04-30,C00090,East,Guwahati,Consumer,Completed,UPI
O005604,2024-08-23,C00193,North,Jaipur,Consumer,Completed,Wallet
